,,,,,,,,,,,,,,,,親密度,,利用日数,,利用回数,,,日付,,初度登録年月からの経過日数,,,,,,時間(時),,,,,,エンジン回転数,,外気温,,ガソリン残量,,航続可能距離,,車速(km),,アクセル開度,,,ブースト圧,,,,,,,,S MATICシフト段,,,,ステアリング舵角,,縦G,,横G,,ヨーレート,,ブレーキ圧,,,エンジン水温,,,,平均燃費A,,走行距離,
100,初回走り出し,,,,左右確認！レッツゴー！,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00030.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,初回走り出し,,,,レッツゴー！シートベルトは締めましたか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00880.mp4,,MIK00880.jpg,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,初回走り出し,,,,レッツゴー！忘れ物は大丈夫ですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00890.mp4,,MIK00890.jpg,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,初回走り出し,,,,しゅっぱーつ！今日も快調ですね,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00900.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,初回走り出し,,,,動き出した！,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00910.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,初回走り出し,,,,おや？ハザードが点いてませんか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00920.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,初回走り出し,,,,ハザードが点いてますが大丈夫ですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00930.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,初回走り出し,,,,あれ？ハザードですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00940.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,1,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,初回走り出し,,,,おっと？ライトが点いてませんか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00950.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,初回走り出し,,,,ライトが点いてますが大丈夫ですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00960.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,初回走り出し,,,,あれ？ライトですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00970.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,初回走り出し,,,,おっと？ライトが点いてませんか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00950.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,初回走り出し,,,,ライトが点いてますが大丈夫ですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00960.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,初回走り出し,,,,あれ？ライトですか？,8,100,○,,5000,1,,,,,,,,,,,,,,,,MIK00970.mp4,,MIK0001.jpg,,8:00,14:59,,,,,,,,,,,,,1,,1,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,通常走り出し,,停止時,,いけいけ！いっけー！！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK00040.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,通常走り出し,,停止時,,ガンガンいっちゃうよー！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK00050.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,通常走り出し,,停止時,,動き出した,5,100,,,7000,,,,,,,,,,,,,,,,,MIK00060.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,通常走り出し,,停止時,,さあいくよ,5,100,,,7000,,,,,,,,,,,,,,,,,MIK00980.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,通常走り出し,,停止時,,いいスタートです,5,100,,,7000,,,,,,,,,,,,,,,,,MIK00990.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,通常走り出し,,停止時,,車が走った！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01000.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,通常走り出し,,停止時,,さあ行きましょう！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01010.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,通常走り出し,,停止時,,交通ルールは守りましょう,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01020.mp4,,MIK01020.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,通常走り出し,,停止時,,発進！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01030.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,通常走り出し,,停止時,,出発進行！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01040.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,通常走り出し,,停止時,,左右確認！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01050.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,通常走り出し,,停止時,,スムーズな動き出しです,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01060.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,通常走り出し,,停止時,,安全第一で行きましょう！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01070.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,通常走り出し,,停止時,,よしっ！動いた！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01090.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,通常走り出し,,停止時,,どこにいくのかなー？,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01100.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,通常走り出し,,停止時,,ゴー！ゴー！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01110.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,通常走り出し,,停止時,,今日はどこに行くんですか？,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01120.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,通常走り出し,,停止時,,アクセル踏んでレッツゴー,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01130.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,通常走り出し,,停止時,,右見て、左見て、ミク見て,5,100,,,7000,,,,,,,,,,,,,,,,,MIK01140.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,通常走り出し,,停止時,,初音ミク！走れミク！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07000.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,通常走り出し,,停止時,,いくよー！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07010.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,通常走り出し,,停止時,,ミク！いっきまーす！！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07020.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,通常走り出し,,停止時,,運転、がんばって下さい！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07030.mp4,,MIK07030.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,通常走り出し,,停止時,,今日も一緒にドライブできて、うれしいです！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07040.mp4,,MIK07040.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,通常走り出し,,停止時,,出発進行！うれしいな！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07050.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,通常走り出し,,停止時,,ブンブブーン！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07060.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,通常走り出し,,停止時,,ミクは安全運転が好きです！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07070.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,通常走り出し,,停止時,,さあ、今車が走り出しました！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07080.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,通常走り出し,,停止時,,動き出しました！前の車との車間距離に注意して下さい,5,100,,,7000,,,,,,,,,,,,,,,,,MIK07090.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,通常走り出し,,停止時,,初音ミク、いっきまーす！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK10660.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,通常走り出し,,停止時,,さぁ、いっくよー！,5,100,,,7000,,,,,,,,,,,,,,,,,MIK10700.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,通常走り出し,,停止時,,アクセルとブレーキは間違えないでね,5,100,,,7000,,,,,,,,,,,,,,,,,MIK10780.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,15,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,急発進,,停止時,,おーっとっと、急発進、気をつけて下さいね,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK01150.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,急発進,,停止時,,車が急に動いた,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK01160.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,急発進,,停止時,,急発進！周りの車に気をつけてね,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK01170.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,急発進,,停止時,,コラー！アクセルの踏み過ぎは危ないですよ,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK01180.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,急発進,,停止時,,もしかして、焦っていますか？,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK01190.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,急発進,,停止時,,いっくよ～！,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK00070.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,急発進,,停止時,,アクセルは優しく踏んで,8,100,○,,3000,,,,,,,,,,,,,,,,,MIK10770.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,急加速時,,,,スピードが急に上がった！,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01200.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,急加速時,,,,速いっ！,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01220.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,急加速時,,,,今のは、急加速です！,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01230.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,急加速時,,,,もしかして、急いでますか？,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01240.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,急加速時,,,,キャーー,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01260.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,急加速時,,,,うおーー,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01270.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,急加速時,,,,急加速だ気をつけてー,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01280.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,急加速時,,,,やりますね。でも安全には気をつけてください！,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK01290.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,急加速時,,,,アクセル踏みすぎですよ！,7,100,○,,3000,,,,,,,,,,,,,,,,,MIK10680.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,ターボチャージャー発動時,,,,ターボが効いてるよ！いっけー！！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK00080.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ターボチャージャー発動時,,,,この加速、このパワー、これがターボ！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK00090.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,ターボチャージャー発動時,,,,もしかして、これはターボですか？,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01300.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,ターボチャージャー発動時,,,,速い速～い！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01310.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,ターボチャージャー発動時,,,,すごい馬力だ！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01320.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,ターボチャージャー発動時,,,,ターボの力ってすごいですね,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01360.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,ターボチャージャー発動時,,,,グングン加速しています,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01370.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,ターボチャージャー発動時,,,,ターボ♪　ターボ♪,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01380.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,ターボチャージャー発動時,,,,ターボは速い！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01390.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,ターボチャージャー発動時,,,,いっくよ～,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01400.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,ターボチャージャー発動時,,,,この加速、ターボですね,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01410.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,ターボチャージャー発動時,,,,ターボチャージャー、発動！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01420.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,ターボチャージャー発動時,,,,ターボチャージャ～,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,ターボチャージャー発動時,,,,うわーーー,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,ターボチャージャー発動時,,,,ヒャッホー！！！,6,100,,,7000,,,,,,,,,,,,,,,,,MIK01450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,35,59,25,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,車速 20km未満,,,,コアラが走るスピードと、同じくらいだね,4,100,,,7000,,,,,,,,,,,,,,,,,MIK00100.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
178,車速 20km未満,,,,あれれ？？もしかして渋滞かな？,4,100,,,7000,,,,,,,,,,,,,,,,,MIK00110.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
179,車速 20km未満,,,,もしかして、渋滞？,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01480.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
180,車速 20km未満,,,,ゆっくり走ってます,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01490.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
181,車速 20km未満,,,,ゆっくり、つまりスローです,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01500.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
182,車速 20km未満,,,,これは徐行ですね,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01510.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,12,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
183,車速 20km未満,,,,ゆっくりだからって、よそ見はダメですよー,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01520.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
184,車速 20km未満,,,,安全運転だね！,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01550.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
185,車速 20km未満,,,,今のスピードは時速２０キロ未満でしょうか,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01560.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
186,車速 20km未満,,,,焦らずいきましょう,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01570.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
187,車速 20km未満,,,,油断は禁物ですよ,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01580.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
188,車速 20km未満,,,,ここはどこなんでしょう？,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01590.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
189,車速 20km未満,,,,落ち着いていきましょう,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01600.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
190,車速 20km未満,,,,大丈夫、大丈夫ですよー,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01610.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
191,車速 20km未満,,,,現在徐行中、現在徐行中です,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01620.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,12,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
192,車速 20km未満,,,,わき見運転はダメですよー,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01630.mp4,,MIK01630.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
193,車速 20km未満,,,,急がず焦らずのーんびり行きましょう,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01640.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
194,車速 20km未満,,,,一緒にがんばろー！,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01650.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
195,車速 20km未満,,,,テンポがゆっくりだね,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01660.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
196,車速 20km未満,,,,安全運転ですね、ミクとっても安心です！,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07100.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,車速 20km未満,,,,ゆ～っくり、じ～っくり、ミ～っくり,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07110.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,車速 20km未満,,,,のんびり、の～んびり,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07120.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,車速 20km未満,,,,ミクはゆっくり走るのも大好きです！,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07130.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,車速 20km未満,,,,急がば回れ、どんな時も焦っちゃダメですよ～,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07140.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,車速 20km未満,,,,今の交通状況はいかがですか？落ち着いていきましょう,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07150.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,車速 20km未満,,,,ゆるやかなテンポだね。音楽だとラルゴっていうんだよ。,4,100,,,7000,,,,,,,,,,,,,,,,,MIK07160.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,車速 20～29km,,,,今のスピードは時速２０キロから３０キロの間ぐらいだよ,4,100,,,7000,,,,,,,,,,,,,,,,,MIK00130.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,20,28,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
204,車速 20～29km,,,,安全運転、さいこー！,4,100,,,7000,,,,,,,,,,,,,,,,,MIK00140.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,20,28,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
205,車速 20～29km,,,,これからどうなるのか楽しみだね,4,100,,,7000,,,,,,,,,,,,,,,,,MIK00150.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,20,28,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
206,車速 20～29km,,,,カバのダッシュと同じくらいだね,4,100,,,7000,,,,,,,,,,,,,,,,,MIK01670.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,20,28,5,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
